Account length,Area code,International plan,Number vmail messages,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn,Total charge,State,Voice mail plan
121,408,0,35,95,209.2,69,197.4,42,11.4,4,1,0,32.54,AL,Yes
143,408,0,33,109,235.5,112,156.3,95,9.5,4,1,0,63.24999999999999,GA,Yes
76,510,0,0,130,217.1,86,188.4,96,12.5,3,0,0,55.54,IA,No
158,510,0,0,97,240.6,77,79.7,108,14.4,12,0,0,59.22,AZ,No
116,510,0,0,98,312.9,135,130.2,94,7.9,2,3,0,61.39,FL,No
54,415,0,0,83,248.7,74,197.4,111,9.5,2,1,1,70.05,MT,No
86,415,0,0,121,197.1,93,138.4,152,12.2,5,7,1,41.85,AL,No
108,510,0,0,99,264.1,87,206.3,78,9.3,4,0,0,53.79,DE,No
66,510,0,0,95,152.8,66,233.2,101,7.5,4,1,0,49.24,MT,No
151,408,0,17,97,138.5,90,169.1,44,8.6,4,1,0,50.59,KY,Yes
99,510,0,0,70,271.5,77,170.2,104,10.6,2,0,0,54.7,SC,No
55,415,0,0,121,176.6,110,302.8,136,7.0,7,2,0,49.9,WA,No
77,510,0,0,104,266.5,94,212.7,104,7.6,3,2,0,64.45,OR,No
78,408,0,0,67,199.2,127,175.5,102,14.6,2,0,0,59.14,AK,No
89,415,0,0,63,176.6,71,262.6,126,9.1,1,1,1,53.68,GA,No
101,415,0,0,115,255.9,101,275.0,145,10.8,11,1,0,55.93000000000001,MN,No
44,415,0,34,105,161.7,85,227.7,62,14.0,7,0,0,55.23,IL,Yes
98,408,0,21,98,176.1,86,244.8,84,0.0,0,2,0,25.950000000000003,IN,Yes
64,510,0,37,92,83.4,103,165.9,99,13.3,3,1,0,36.96000000000001,SC,Yes
141,415,0,0,131,179.2,120,135.0,119,7.2,8,3,0,61.39999999999999,VA,No
81,415,0,33,117,123.0,90,261.3,101,12.2,5,1,0,41.22,WI,Yes
162,510,0,0,117,155.2,121,186.7,89,10.5,11,1,0,53.53,VT,No
83,415,0,41,122,162.3,107,127.6,105,13.1,5,3,0,43.84,AZ,Yes
100,510,0,0,63,105.7,67,243.1,74,12.8,3,4,1,30.630000000000003,FL,No
59,510,0,0,104,204.7,95,229.9,100,11.3,8,4,0,51.48,AK,No
179,415,1,38,78,234.3,71,237.3,85,10.1,4,4,0,60.07,AR,Yes
79,408,0,0,112,177.2,132,96.4,87,5.3,3,1,0,42.36,AR,No
117,415,0,0,95,205.1,88,204.0,82,14.7,9,2,0,52.26,AK,No
64,408,1,0,77,218.6,85,194.1,97,13.2,2,2,1,62.29,MS,No
31,415,0,0,105,79.3,93,213.7,98,12.7,2,1,0,38.41,ME,No
124,408,1,0,89,188.8,80,206.0,114,11.3,4,1,0,60.67999999999999,CA,No
122,408,0,23,85,227.3,132,122.4,96,8.5,2,2,0,44.42999999999999,NM,Yes
37,408,1,39,122,211.1,75,114.3,90,9.2,4,1,0,45.87,NE,Yes
90,408,0,29,109,264.7,103,178.4,97,5.8,4,1,0,49.59,SC,Yes
159,408,1,0,53,312.2,127,183.0,82,8.8,6,1,1,72.63,CO,No
148,415,0,0,83,179.7,81,253.0,99,11.3,6,0,0,39.47,DE,No
39,415,0,36,121,232.3,113,222.1,131,12.0,5,1,0,47.080000000000005,OH,Yes
77,408,0,0,87,103.2,138,309.6,136,11.3,3,2,0,50.92,MS,No
194,408,0,0,88,213.7,118,192.1,81,10.9,2,0,0,48.69,OK,No
154,415,0,0,75,216.5,94,253.9,100,10.1,9,1,1,80.77,CO,No
112,415,0,0,96,264.1,123,128.6,115,9.1,3,4,0,57.77,NC,No
45,415,0,0,127,253.4,108,255.0,100,18.0,3,1,0,39.69,MD,No
132,415,0,0,110,232.2,137,146.7,114,7.6,5,1,0,35.97,KS,No
128,415,0,0,99,267.8,120,164.9,76,16.0,2,0,0,60.330000000000005,MA,No
135,415,0,0,81,225.0,114,204.4,82,10.3,6,1,0,56.22,NC,No
56,408,0,0,110,222.8,102,225.3,91,10.6,6,2,0,55.290000000000006,NM,No
151,415,1,0,57,114.4,88,269.2,95,12.4,1,0,1,50.13,CA,No
32,415,0,0,98,229.9,96,167.3,108,14.8,2,2,0,51.56,NY,No
90,415,0,0,77,210.7,99,276.9,58,9.2,6,2,0,50.85,AZ,No
87,415,0,21,113,180.0,114,134.5,82,10.6,5,0,0,54.540000000000006,SD,Yes
138,415,0,0,87,118.2,116,187.9,111,11.2,7,2,0,42.06,DC,No
79,408,0,0,123,214.5,108,226.1,106,6.7,18,1,0,55.010000000000005,ND,No
95,415,1,0,84,286.2,112,198.9,89,11.5,2,1,1,55.58,MO,No
127,415,0,0,100,160.7,113,233.1,96,6.8,4,2,0,53.07000000000001,KS,No
137,510,0,0,118,191.0,93,218.6,50,14.7,2,3,0,61.36999999999999,SD,No
97,415,0,0,107,155.4,96,240.0,112,14.7,4,1,0,42.95,OK,No
149,415,1,0,87,145.0,81,249.5,92,5.7,4,0,0,43.82,OR,No
117,415,1,22,82,322.7,82,225.6,120,3.7,5,1,0,61.75,IN,Yes
84,408,0,0,125,247.1,90,187.9,82,7.2,4,2,0,50.06,OH,No
137,415,0,0,113,220.4,79,204.7,111,10.7,7,4,0,60.75,KS,No
99,415,0,0,64,274.0,99,321.3,98,8.9,1,3,0,50.63,CT,No
54,510,0,0,102,204.5,83,127.8,53,8.5,5,1,0,55.47,NH,No
85,415,0,0,95,270.2,139,148.2,105,10.7,3,1,0,43.2,WI,No
150,510,0,0,99,238.5,73,285.1,100,10.2,6,3,0,44.44,MS,No
43,415,0,0,125,243.8,89,214.7,102,11.1,2,1,0,52.35,WV,No
35,415,0,0,129,258.2,129,213.1,77,8.7,3,0,0,42.25,MA,No
98,415,0,0,92,176.2,152,232.8,115,12.4,5,5,0,53.440000000000005,MD,No
112,510,0,0,76,205.2,100,185.7,91,9.4,3,2,0,56.88999999999999,PA,No
16,510,0,0,78,205.7,108,166.2,91,10.8,2,0,1,59.43000000000001,WI,No
98,415,0,22,89,93.4,143,107.6,42,9.7,5,0,0,57.87,TN,Yes
84,408,0,0,102,199.0,93,204.1,137,7.8,4,0,0,42.59,TX,No
94,415,0,0,103,279.3,109,234.2,121,2.0,2,1,1,64.13000000000001,OR,No
84,510,0,0,129,130.7,112,186.5,118,8.5,4,1,0,44.27,IL,No
66,415,0,0,91,230.0,68,191.7,118,10.6,5,1,1,50.85,DC,No
98,415,0,31,105,218.9,98,226.7,110,12.0,1,1,0,42.42,GA,Yes
74,415,0,0,124,110.8,94,240.1,112,10.6,3,0,0,49.870000000000005,ID,No
96,408,0,26,108,192.2,89,165.1,96,9.9,2,1,0,43.8,UT,Yes
119,510,0,0,122,163.2,107,160.6,112,11.2,6,1,0,54.77,KY,No
73,415,0,0,80,242.0,115,201.4,100,7.5,3,4,0,53.78,OH,No
92,415,1,0,91,160.9,115,198.6,73,9.3,5,0,0,61.12,WI,No
21,415,0,0,78,109.7,79,247.4,108,6.8,7,0,0,35.980000000000004,IL,No
122,510,0,0,134,184.9,122,197.2,59,8.5,5,4,1,44.73,DE,No
133,510,1,0,108,251.3,81,135.0,88,10.3,3,1,0,45.78,RI,No
145,415,0,0,110,197.0,117,167.0,108,4.8,4,2,0,49.99,TX,No
25,408,0,0,90,141.2,72,203.0,99,8.4,5,2,0,44.67,OR,No
64,415,0,0,80,186.2,90,189.0,92,10.4,6,2,0,35.160000000000004,NV,No
85,415,0,0,85,242.3,117,168.8,72,5.4,1,0,0,66.23,NE,No
126,415,0,0,112,199.5,90,188.3,122,7.0,5,3,0,62.46,MS,No
76,415,0,0,77,124.0,87,219.4,92,10.0,3,0,0,42.06,OR,No
113,415,0,0,47,282.9,110,238.4,88,8.7,3,2,1,67.14999999999999,DE,No
224,510,1,0,99,160.0,103,212.4,102,5.0,2,1,1,44.11,DE,No
117,408,0,0,84,174.8,106,209.5,93,9.8,2,0,0,58.29,AZ,No
128,408,0,34,73,194.8,79,239.3,81,16.0,6,1,0,45.07,SD,Yes
115,415,0,0,98,327.0,73,212.5,106,7.5,6,2,0,61.13,NV,No
141,415,0,28,126,264.4,126,171.8,124,9.3,11,2,0,60.15,NM,Yes
51,510,0,0,114,176.2,94,77.2,112,15.3,1,1,0,63.29,MN,No
100,415,0,0,122,283.1,76,197.3,83,12.5,3,0,0,62.09,NJ,No
96,415,0,45,124,140.3,77,263.6,102,10.3,2,3,0,57.01,IN,Yes
112,415,0,16,110,130.2,123,200.0,108,11.3,3,1,0,51.79,DC,Yes
129,510,1,0,131,185.5,101,205.2,130,10.9,4,1,0,51.5,MA,No
163,415,0,0,129,113.4,108,180.2,97,12.5,7,1,0,33.83,ME,No
67,415,0,40,65,216.3,93,217.4,128,9.6,9,1,0,38.81,NH,Yes
140,408,0,0,91,196.8,106,209.3,128,11.2,5,3,0,49.190000000000005,AZ,No
49,510,0,0,69,273.3,92,214.4,153,12.4,7,2,0,46.88,OR,No
46,510,0,0,100,260.6,90,195.0,104,13.3,2,2,1,68.28999999999999,KS,No
148,415,0,0,98,282.6,110,181.0,98,11.4,4,1,0,57.41,NE,No
112,510,0,0,77,182.1,97,259.2,94,12.8,2,1,0,60.32,MI,No
78,415,0,0,106,175.3,101,155.6,125,11.8,5,2,0,44.44,SC,No
61,408,0,31,101,203.8,102,203.2,49,8.6,3,0,0,68.72,PA,Yes
58,510,0,29,80,118.9,91,164.2,108,11.2,3,1,0,54.0,MT,Yes
155,415,0,0,123,301.3,96,214.6,134,8.0,3,1,0,60.120000000000005,NM,No
100,510,0,0,76,176.7,74,219.5,126,8.3,4,0,1,64.52,OH,No
113,510,0,0,93,330.6,106,189.4,123,13.5,3,1,0,58.1,WY,No
81,415,0,0,99,197.6,102,198.5,86,6.3,2,2,0,44.60000000000001,MI,No
135,510,0,27,141,154.0,99,245.8,112,12.3,6,1,0,62.88999999999999,AR,Yes
99,408,0,0,93,265.7,95,145.7,67,12.4,4,0,0,52.33,FL,No
59,510,0,29,114,221.2,82,131.6,103,6.8,3,1,0,43.27,AR,Yes
135,510,0,0,129,187.8,121,154.5,109,12.6,5,1,0,61.32,MO,No
85,408,1,0,107,196.0,126,349.2,110,9.6,7,2,0,47.370000000000005,WI,No
70,510,0,0,103,257.2,106,208.3,86,11.1,6,0,0,34.98,TX,No
88,510,0,0,116,236.0,138,179.1,110,9.6,4,3,0,46.16,TX,No
55,510,0,0,100,134.4,121,192.9,122,6.9,5,2,0,62.02,NM,No
75,415,0,0,114,201.1,61,107.9,82,12.2,3,1,0,40.32,GA,No
79,510,0,21,79,202.8,118,173.4,92,6.3,3,4,0,63.870000000000005,ID,Yes
85,408,0,0,107,271.2,124,202.2,76,12.5,5,0,0,48.17,AL,No
86,408,0,23,107,246.3,105,245.7,81,9.8,2,0,0,61.93,KS,Yes
91,510,0,0,115,245.3,105,260.0,94,8.3,3,0,0,48.42,SD,No
149,415,0,20,77,274.0,88,190.7,76,14.3,9,1,0,60.96,LA,Yes
97,408,0,0,125,273.9,100,222.7,101,11.1,1,1,1,69.87,OH,No
88,415,0,0,124,245.4,112,160.5,115,14.8,2,1,1,69.88,MA,No
60,415,0,0,88,180.5,69,223.6,69,9.3,2,2,0,34.54,AZ,No
54,408,0,0,99,264.0,64,115.7,70,9.7,7,2,0,52.23,KY,No
11,415,0,28,86,220.1,122,180.3,80,6.0,3,3,0,52.73,DC,Yes
109,415,0,0,120,120.4,119,153.7,86,11.0,3,0,0,44.48,WA,No
90,415,0,0,128,220.6,104,136.6,91,9.6,5,1,0,65.85,UT,No
115,408,0,0,109,228.4,117,299.7,90,9.6,9,3,0,47.14,RI,No
144,415,0,18,109,108.1,113,208.4,111,10.1,5,1,0,30.01,OH,Yes
91,408,0,0,75,195.3,87,280.5,89,5.9,2,0,0,40.92,NV,No
105,415,0,23,85,220.2,90,272.4,111,8.5,5,0,0,53.92,ND,Yes
71,415,1,0,113,167.8,94,182.1,111,13.6,3,3,1,48.22,NV,No
132,510,0,36,103,181.6,125,258.8,102,10.5,5,3,1,56.73,FL,Yes
112,415,0,0,103,200.2,71,258.3,100,11.6,4,1,0,49.12,MD,No
86,415,0,32,163,166.7,121,244.9,105,11.1,5,3,0,29.22,AZ,Yes
41,510,0,34,63,254.9,110,160.2,115,17.2,9,2,0,59.36,AL,Yes
44,415,0,0,146,164.6,83,240.7,106,10.6,2,1,0,57.7,NE,No
78,408,0,0,116,248.7,87,176.0,83,9.5,6,3,0,36.46,NV,No
149,408,0,0,117,136.3,100,181.7,53,6.3,3,1,0,25.04,IL,No
72,510,0,33,59,315.4,98,163.3,117,6.2,4,4,1,44.900000000000006,WV,Yes
139,415,0,20,101,235.1,132,162.8,132,14.8,12,0,0,60.46,MI,Yes
74,510,0,0,111,146.5,42,289.2,83,9.9,6,3,0,40.370000000000005,AR,No
50,510,0,0,106,161.4,106,225.1,110,11.7,5,1,0,60.760000000000005,UT,No
141,510,0,23,112,162.5,118,220.3,115,7.6,2,3,0,41.31,GA,Yes
140,408,0,0,134,164.4,98,294.7,124,8.1,2,1,0,41.63,AZ,No
99,408,0,0,102,158.1,107,271.5,92,11.2,4,2,0,48.83,ID,No
166,408,0,0,108,253.8,54,112.3,94,11.6,6,1,0,55.54,HI,No
124,408,0,0,123,187.4,104,255.4,93,5.3,3,1,0,43.05,NV,No
74,415,0,0,116,173.7,63,257.4,97,8.1,4,0,0,43.42,MD,No
117,510,0,0,95,256.1,110,212.7,92,13.3,13,2,0,50.84,GA,No
85,510,0,0,132,231.5,101,223.5,75,11.0,2,3,0,60.44,GA,No
36,415,0,16,111,131.8,113,132.7,87,6.7,2,0,0,38.41,UT,Yes
102,510,1,0,103,221.6,131,146.9,106,12.8,3,0,0,62.05,MA,No
76,415,0,0,100,292.6,139,244.3,105,10.5,2,0,0,62.42,IN,No
165,510,0,0,126,209.8,65,228.4,126,0.0,0,1,0,59.12,VT,No
130,415,0,0,119,230.5,99,186.3,76,12.3,4,1,0,48.48,IA,No
78,415,0,0,119,252.4,132,280.2,120,12.8,7,0,0,60.42,IN,No
55,415,1,0,91,256.1,110,203.7,101,14.3,6,1,1,58.25,AL,No
92,415,1,0,113,260.6,122,244.2,98,9.4,2,2,1,46.91,ME,No
129,415,0,33,104,278.7,88,263.4,175,5.9,2,2,0,45.61,RI,Yes
18,408,0,0,93,114.6,116,250.6,120,8.2,4,1,0,58.46,MD,No
161,415,1,0,114,180.3,63,179.6,115,11.1,9,2,0,44.87,FL,No
93,415,0,36,134,178.6,102,126.8,82,8.0,4,2,0,47.72,CA,Yes
144,415,0,0,93,287.4,75,180.5,118,11.9,3,2,0,57.82,AL,No
75,408,1,0,61,105.6,119,175.9,63,9.7,4,4,1,47.52,ME,No
95,415,0,0,91,244.4,109,75.8,95,7.5,2,1,0,52.58,WV,No
126,415,0,23,102,190.3,103,240.4,111,12.6,7,3,0,39.01,SD,Yes
124,415,0,28,104,225.1,89,251.9,121,7.5,5,1,0,63.900000000000006,FL,Yes
93,415,1,0,61,207.4,120,221.7,110,17.5,5,1,1,59.23,MI,No
109,415,1,26,138,145.5,111,280.7,76,9.3,3,0,0,51.8,MI,Yes
80,510,0,0,97,154.9,98,263.6,82,12.4,12,0,0,51.59,NM,No
41,415,0,0,66,125.9,75,261.9,76,11.1,5,1,0,40.78,AK,No
136,415,0,31,88,236.6,65,227.8,120,11.4,5,2,0,47.52,OH,Yes
92,415,0,0,122,329.8,88,288.0,117,5.6,2,3,1,55.72,MO,No
143,408,0,24,69,222.0,116,234.9,138,11.6,5,1,0,53.720000000000006,KS,Yes
118,415,0,26,114,199.5,125,169.7,98,9.6,5,5,1,48.59,MS,Yes
193,408,0,17,102,202.9,81,205.1,129,12.3,3,1,0,41.65,VT,Yes
73,415,0,0,94,279.3,101,146.2,87,14.8,8,3,0,61.45,NE,No
62,408,0,0,101,204.8,97,240.8,90,9.1,8,2,0,49.25,VA,No
30,415,0,30,74,213.8,86,227.2,104,6.6,3,0,0,56.91,DE,Yes
60,408,1,29,113,215.8,94,108.1,82,14.0,12,0,1,67.32000000000001,AL,Yes
148,510,0,14,137,193.8,72,144.9,84,17.5,5,1,0,37.11,ID,Yes
96,510,0,0,100,307.2,88,182.5,120,7.6,1,2,0,44.85,MS,No
52,408,0,0,68,158.6,138,123.4,114,9.4,4,2,0,52.52,OK,No
87,415,0,0,92,224.7,100,169.5,99,12.9,3,1,0,51.17,NM,No
41,408,0,0,97,153.8,104,113.5,92,9.0,3,3,0,49.99,WI,No
112,415,0,0,108,154.5,102,130.9,90,11.6,2,1,0,60.7,WV,No
88,510,0,0,86,161.4,82,239.6,76,8.2,3,4,1,28.39,SC,No
122,408,0,27,84,229.2,109,190.5,123,9.2,5,7,0,65.09,KY,Yes
61,408,0,0,108,151.3,74,152.9,94,9.8,6,2,0,23.16,MO,No
87,510,0,0,105,171.7,108,67.7,136,13.0,6,1,0,57.42,IL,No
176,408,0,0,125,167.8,90,163.1,107,10.5,8,2,0,25.16,OK,No
30,510,0,0,88,182.5,100,191.7,134,12.5,3,0,0,57.55,MI,No
95,415,0,22,126,133.4,90,264.2,91,11.9,7,0,0,21.5,NJ,Yes
46,415,0,0,133,157.3,143,199.3,72,8.6,4,2,0,36.91,ID,No
100,510,1,0,110,337.1,115,205.2,99,12.1,9,0,0,43.57,DC,No
47,415,0,37,77,203.1,102,232.0,87,7.8,4,2,0,47.17,NY,Yes
77,415,0,0,112,219.1,89,233.4,66,6.7,3,2,0,48.14,AL,No
98,415,0,38,61,253.0,104,207.7,73,10.7,5,2,0,60.73,OR,Yes
125,415,0,36,117,42.2,78,125.7,104,5.4,3,1,0,39.27,OK,Yes
67,510,0,0,97,66.5,123,246.5,99,9.2,10,4,0,60.9,LA,No
194,408,0,0,101,281.1,138,218.5,87,18.2,1,1,0,37.03,NE,No
128,415,0,40,88,145.7,109,196.8,93,14.0,6,1,0,45.260000000000005,TX,Yes
190,415,0,22,93,183.0,92,121.0,102,8.5,3,0,0,46.17,UT,Yes
165,415,0,0,126,190.8,104,224.7,123,12.4,8,0,0,56.39,OR,No
59,408,0,0,113,216.6,125,217.5,92,9.9,3,2,0,39.41,NY,No
47,408,0,28,94,168.0,108,113.5,84,7.8,2,1,0,40.41,AL,Yes
150,415,0,29,77,158.0,52,141.9,113,6.6,1,0,0,50.89,RI,Yes
152,415,1,20,120,253.4,94,265.2,80,14.2,3,9,1,65.75,MN,Yes
26,415,0,0,109,216.5,129,191.6,94,3.5,6,3,0,59.22,NC,No
79,510,0,31,90,243.0,135,76.4,92,12.2,8,3,0,41.48,MD,Yes
95,510,0,27,106,248.9,90,268.0,115,11.9,3,1,0,46.39,RI,Yes
69,510,1,0,90,248.7,91,171.0,118,8.4,10,2,1,70.98,WI,No
95,510,1,41,91,200.8,61,133.7,67,10.3,9,5,1,43.11,VT,Yes
31,415,0,31,54,246.3,97,255.0,131,5.9,3,0,0,39.55,CT,Yes
121,408,0,31,63,205.6,117,196.7,85,10.1,5,4,0,60.52,OK,Yes
111,415,0,0,58,183.1,108,158.8,104,7.9,3,4,1,47.07,AK,No
157,415,0,0,111,200.7,99,116.6,118,11.5,2,2,0,58.34,NY,No
44,510,0,0,112,258.0,92,192.4,90,10.2,4,3,1,73.66,GA,No
61,510,1,0,103,195.9,149,108.0,100,10.1,6,2,0,32.669999999999995,UT,No
65,415,0,0,80,259.0,94,149.5,107,12.7,6,2,0,50.73,NM,No
74,415,0,25,84,119.9,103,175.5,75,13.1,2,2,0,46.81,NE,Yes
123,408,0,0,77,303.8,92,226.9,120,12.0,4,0,0,56.18,NJ,No
58,408,0,20,110,213.7,89,236.6,92,9.5,2,1,0,53.8,TX,Yes
74,408,0,0,96,251.1,94,257.6,123,8.3,5,2,1,53.18,MT,No
125,415,0,0,97,136.7,100,308.2,119,7.7,6,2,0,36.11,CO,No
80,415,0,0,103,237.0,109,245.1,88,10.7,1,1,0,50.34,VT,No
53,408,0,18,107,310.0,84,178.7,130,7.2,7,0,0,53.25,RI,Yes
99,408,0,28,88,264.2,116,172.7,102,9.1,5,1,0,59.04,WY,Yes
99,415,0,0,106,98.3,106,230.8,83,10.9,5,1,0,36.05,ID,No
66,415,0,29,104,257.4,84,231.5,119,8.0,1,2,0,63.03999999999999,CT,Yes
97,510,0,0,76,189.0,100,123.0,102,4.7,4,3,0,53.21,ME,No
75,510,0,37,97,271.4,110,248.7,97,11.3,5,2,0,46.78,AZ,Yes
85,510,1,0,73,188.2,117,147.1,98,3.6,7,2,0,53.69,MD,No
108,510,0,0,88,160.6,101,143.9,87,10.0,6,2,0,66.16,IN,No
133,408,1,32,137,264.9,99,168.9,108,15.4,4,2,1,64.27,NC,Yes
51,510,0,0,108,196.9,87,187.2,119,10.3,2,1,0,50.38,DE,No
186,415,0,26,107,177.3,116,296.3,90,14.5,3,2,0,31.620000000000005,MN,Yes
44,415,1,0,92,275.0,82,138.7,108,10.8,3,1,0,36.89,WI,No
64,408,0,31,88,248.5,109,167.1,124,9.0,1,3,0,62.41,FL,Yes
44,510,0,0,121,276.5,79,279.8,77,9.9,5,2,1,64.95,WV,No
114,415,0,36,90,200.3,89,183.5,105,14.2,2,1,0,73.54,SD,Yes
92,415,0,0,74,226.8,119,217.5,80,13.7,6,3,0,57.3,FL,No
110,408,0,0,112,180.0,93,140.0,119,11.7,4,2,0,43.92999999999999,OR,No
90,408,0,30,76,229.7,95,144.1,124,7.7,3,1,0,52.85,CO,Yes
72,408,0,21,108,335.0,86,187.2,119,16.5,4,1,0,64.67999999999999,CT,Yes
113,415,0,0,151,347.3,113,246.0,116,7.4,2,1,1,67.12,IN,No
171,415,0,25,77,183.2,118,150.8,90,10.2,3,3,0,56.26,PA,Yes
104,415,0,0,109,155.4,90,168.9,117,10.7,8,1,0,44.010000000000005,NM,No
165,408,0,0,75,193.1,93,311.6,93,10.3,2,1,0,44.78,ME,No
104,510,0,0,128,293.1,92,183.9,79,9.8,6,0,1,67.37,SD,No
110,408,0,0,102,164.7,124,200.7,108,10.2,5,1,0,26.15,AR,No
90,408,1,0,97,203.8,134,215.8,154,8.4,4,1,0,57.3,TX,No
114,415,0,0,85,58.9,86,179.3,124,7.4,8,1,0,35.84,NH,No
101,408,0,0,118,260.1,79,170.1,93,13.5,11,5,1,41.01,OK,No
117,408,0,14,81,219.0,103,122.6,102,8.6,2,1,0,34.57,WI,Yes
109,408,0,0,105,299.9,87,158.6,110,11.3,4,2,0,65.75,AL,No
82,408,0,0,96,207.6,137,183.1,103,12.9,2,1,0,42.49999999999999,PA,No
92,510,0,0,85,93.4,125,207.2,107,9.6,1,2,0,40.5,OK,No
82,510,0,29,111,254.1,137,169.3,92,9.5,5,2,0,59.39,ME,Yes
90,415,0,0,138,161.9,83,269.7,104,12.5,6,2,0,52.11,WV,No
87,408,0,28,95,152.4,97,250.1,109,0.0,0,1,0,38.69,HI,Yes
124,510,0,0,70,130.7,79,193.4,98,9.6,4,3,0,40.48,MN,No
39,408,0,0,68,102.6,103,235.3,106,9.1,5,2,0,38.45,NY,No
84,415,0,0,80,167.9,128,167.6,101,12.3,5,1,0,44.62,AZ,No
75,510,0,46,62,200.9,111,246.8,126,9.2,6,0,0,55.96,OH,Yes
102,510,0,0,89,246.0,77,170.5,140,9.1,4,2,0,40.81,MI,No
62,415,1,0,86,197.5,76,121.6,105,13.9,6,0,1,47.69,MA,No
143,510,0,0,109,165.8,104,143.9,71,4.6,4,1,0,49.81,WV,No
53,415,0,0,95,265.5,131,244.3,128,11.6,6,3,0,35.480000000000004,MI,No
30,415,0,0,144,225.2,118,169.7,93,11.4,7,1,0,51.1,NM,No
112,415,0,0,77,212.5,109,265.0,132,12.7,8,2,1,78.53,MO,No
129,415,0,0,119,289.3,105,129.4,97,13.1,8,0,0,51.85,RI,No
63,415,0,29,107,118.7,56,240.1,91,6.6,8,1,0,36.06,NC,Yes
28,415,0,0,94,248.6,86,208.8,124,10.6,5,0,0,55.92,WY,No
111,415,0,0,55,261.5,83,163.2,116,8.7,3,3,0,49.43,WY,No
91,510,0,0,120,150.6,106,269.2,129,11.6,7,3,0,55.34,PA,No
90,415,0,0,83,154.2,79,299.0,60,12.7,3,1,0,49.47,KY,No
151,510,0,0,108,233.4,118,195.7,141,7.7,6,4,0,48.51,OR,No
105,415,1,29,82,217.7,110,190.5,100,13.2,6,1,1,59.580000000000005,NV,Yes
41,408,0,37,110,221.9,115,189.1,100,7.3,1,2,0,61.6,DC,Yes
48,510,0,43,111,200.2,64,233.1,96,8.0,5,1,0,48.42,UT,Yes
166,408,1,35,138,274.5,113,298.9,130,8.8,7,2,0,47.5,WA,Yes
79,510,0,0,119,290.9,121,194.8,140,14.0,6,3,0,50.64,FL,No
153,510,0,0,107,154.6,96,142.8,97,11.6,6,1,0,49.49,VA,No
110,415,1,0,79,188.5,90,266.9,91,14.5,4,0,1,69.8,KS,No
163,415,0,0,89,193.9,87,268.4,121,12.8,4,1,0,52.46,KS,No
126,510,0,0,88,143.8,111,157.0,106,11.5,3,1,0,36.14,DC,No
105,408,0,33,68,146.9,140,121.0,131,10.6,3,2,0,50.98,ME,Yes
172,415,0,0,140,146.3,84,264.6,83,7.1,1,3,0,51.03,LA,No
126,415,0,0,110,220.6,125,249.2,78,5.1,2,0,0,47.57,DC,No
97,510,0,0,91,226.7,137,144.6,72,13.8,4,3,0,47.51,TX,No
95,408,1,37,109,185.3,99,205.1,82,4.1,2,0,1,54.29,NJ,Yes
87,510,0,0,105,160.7,102,249.4,80,7.4,2,4,0,59.21,DE,No
97,415,0,0,119,217.7,109,152.1,76,6.5,5,1,0,39.42,VT,No
76,415,0,0,125,226.7,92,210.7,134,13.7,4,0,1,73.89,GA,No
140,408,0,0,107,170.9,99,225.1,93,13.9,4,0,0,51.4,TX,No
169,415,0,0,112,230.0,69,193.6,95,9.5,2,0,0,39.26,MT,No
68,408,0,22,97,289.9,94,180.0,114,4.8,4,3,0,39.97,ND,Yes
122,415,0,34,104,89.7,103,220.0,91,15.6,4,2,0,36.72,NJ,Yes
36,408,0,0,129,224.6,87,306.3,102,10.8,6,2,0,52.25,MO,No
120,510,0,27,84,194.0,73,256.5,94,10.2,7,5,0,45.34,CO,Yes
121,408,0,0,105,197.3,133,169.0,116,9.2,15,1,0,44.87,KS,No
64,408,0,19,106,127.5,92,237.4,118,7.5,3,0,0,43.49,NC,Yes
13,415,0,31,94,147.6,95,259.3,117,12.9,1,1,0,61.13,MT,Yes
106,415,0,0,83,134.0,114,210.6,113,11.4,2,0,0,36.33,DE,No
88,415,0,0,92,173.5,108,206.2,95,7.9,4,2,0,44.34,ND,No
74,408,0,0,120,198.5,106,208.5,102,9.8,3,1,0,47.62,VA,No
83,415,0,0,92,210.5,83,180.6,92,11.0,13,0,0,54.01,IL,No
49,415,0,0,79,265.1,93,239.8,128,15.6,7,0,0,63.09,OK,No
111,510,0,24,114,219.3,99,215.9,95,14.0,4,1,0,57.36,CO,Yes
50,415,0,22,112,177.9,99,158.4,146,8.5,4,3,0,60.41,MT,Yes
153,408,0,28,74,227.9,37,170.3,103,15.4,9,0,0,63.58,WV,Yes
88,415,0,0,91,127.6,127,155.6,125,7.5,5,1,0,45.52,ME,No
131,415,0,39,122,101.3,136,104.8,94,9.1,4,0,0,22.82,WI,Yes
79,408,0,0,97,210.6,48,256.7,83,6.0,3,3,1,64.01,MO,No
140,415,0,0,81,257.2,130,103.1,111,11.5,4,2,0,65.01,NY,No
105,408,0,0,100,204.9,52,179.7,93,9.5,6,1,0,56.27,CT,No
54,415,0,39,143,127.8,72,199.2,120,9.2,1,3,0,48.51,AR,Yes
87,415,0,22,65,103.4,115,208.1,109,8.5,3,3,0,55.94,WY,Yes
96,510,0,31,126,195.5,106,180.1,93,10.5,5,1,0,50.64,CA,Yes
